speed,angle,power
0.120216156,0.167289382,0.053872069
0.109103764,0.18275254,0.051741371
0.105501382,0.303448212,0.040816414
0.107807466,0.423358139,0.040157691
0.108137912,0.450180356,0.030317384
0.129334525,0.401587009,0.040379351
0.139415355,0.412828269,0.032270855
0.142292852,0.396861625,0.038894291
0.152376268,0.351513602,0.039750842
0.128230775,0.355271613,0.050381592
0.117474995,0.440343099,0.048406225
0.111641938,0.313461397,0.067233207
0.13305589,0.171525047,0.067686798
0.141515543,0.116995301,0.05785419
0.142047333,0.127127359,0.061945342
0.121735692,0.139171372,0.04919622
0.119113445,0.095507928,0.054029558
0.127508308,0.059805117,0.033769166
0.124804519,0.077030999,0.03330082
0.127755476,0.09690753,0.01836608
0.123261554,0.165973312,0.015713156
0.140256724,0.208310638,0.02013689
0.162709573,0.14584945,0.00479141
0.175789061,0.010885426,0.014670798
0.150384898,-0.039540125,0.0254622
0.123440117,0.054869504,0.023090087
0.116093833,0.302665097,0.029968189
0.127784426,0.522339728,0.032102587
0.151274882,0.268226278,0.036979996
0.167648079,0.002529898,0.042486694
0.1681625,-0.042921103,0.030558653
0.181342704,0.044342063,0.037038903
0.179423682,0.064699849,0.04261967
0.170473927,0.11504619,0.0369948
0.103492531,0.144490137,0.036792101
0.125770315,0.123082712,0.030303067
0.146466554,0.101427352,0.030352175
0.173372145,0.094435702,0.023964787
0.155230913,0.085815029,0.028539214
0.142998608,0.07267846,0.023913454
0.126602945,0.076324438,0.025654985
0.137091739,0.090917292,0.01686393
0.144635348,0.134640082,0.029465534
0.139586302,0.146129631,0.017833379
0.155697678,0.144819045,0.020976998
0.189721416,0.239186108,0.027852236
0.20081309,0.438404944,0.03696567
0.188827215,0.468658977,0.035227678
0.172137473,0.174913467,0.050828091
0.166477809,0.010429043,0.054400527
0.160181158,0.036111144,0.052161971
0.155726978,0.077068191,0.055076726
0.122847466,0.113292536,0.047335805
0.101897795,0.082560904,0.038584013
0.096917056,0.122518351,0.033159111
0.110380721,0.249216027,0.027902809
0.119080517,0.346383123,0.01298645
0.130572057,0.331614294,0.016404904
0.124738482,0.166579487,0.010574802
0.114807031,0.069181484,0.005104532
0.096105126,0.078758846,0.015961179
0.105405411,0.116106001,0.004339186
0.148515669,0.11774109,0.004013837
0.168429337,0.096150643,0.01340454
0.174031756,0.099662796,0.008765705
0.151332287,0.111387669,0.017846105
0.12973101,0.107009131,0.015734779
0.107339,0.098609573,0.012436941
0.11514242,0.080416463,0.019750209
0.126287191,0.054860241,0.006404813
0.144335029,0.041065574,0.009302571
0.13510976,0.042839282,0.008186643
0.133698216,0.043289018,0.008021942
0.131035388,0.066689461,0.00435554
0.13636461,0.071177737,0.016888916
0.138422421,0.074876265,0.008839203
0.126924278,0.050831251,0.018225097
0.140926707,0.042913637,0.008636153
0.142701519,0.024749431,0.012887445
0.147738964,0.041427231,0.013029633
0.143234884,0.045078409,0.010032392
0.152412051,0.074085123,0.011128423
0.134602386,0.052637944,0.012744371
0.137694929,0.034507147,0.017290151
0.136636703,0.032024509,0.020715066
0.132254274,0.043034498,0.018481583
0.131320565,0.052364213,0.014465495
0.134151273,0.042593089,0.02336891
0.13575963,0.040966939,0.016227934
0.132045279,0.065878893,0.021456856
0.118379684,0.07059447,0.013851767
0.114543603,0.069890696,0.015621813
0.133863904,0.072133683,0.009759139
0.124792653,0.052440162,0.021522696
0.123987911,0.058146909,0.000814853
0.118081385,0.056692605,8.00E-05
0.117072058,0.049689245,0.007684162
0.111850592,0.055071446,0.00400875
0.100863353,0.048678002,0.009138326
0.105233356,0.044324155,-0.000261653
0.111541144,0.056300775,0.000317369
0.105319677,0.080387003,-0.003511421
0.102645251,0.078647134,0.008738247
0.107655278,0.062595035,-0.004067966
0.113777429,0.060366931,0.000545371
0.102386,0.091445892,0.004916274
0.101578674,0.109664811,0.000406072
0.106474399,0.119299375,-0.000655465
0.107380217,0.115659228,-0.001252025
0.111505875,0.078905779,0.004997518
0.122359766,0.04606841,0.00616977
0.126989625,0.00508354,-0.002878803
0.117571018,0.015663756,0.001918999
0.122761489,0.13966037,0.00647557
0.120105646,0.318696734,-0.001645797
0.113951873,0.349288687,0.001887241
0.118495008,0.157252018,0.008436624
0.112617869,0.10501301,-0.000238086
0.126607788,0.116465353,0.007533028
0.131761342,0.030201143,0.007263518
0.11856455,0.003331311,0.002620013
0.128539502,0.115169953,0.012157811
0.128856444,0.190931818,0.008462906
0.119653674,0.203393203,0.007768136
0.115865656,0.199633419,0.013438291
0.116791363,0.276421493,0.014309445
0.10866164,0.389730066,0.013560277
0.124217309,0.384665856,0.022158357
0.118758412,0.232012067,0.015650067
0.112620868,0.138545611,0.023252132
0.10806405,0.108134176,0.019362073
0.119079671,0.084346258,0.025005463
0.11696997,0.058887834,0.012252825
0.118697615,0.045309408,0.013140145
0.097857435,0.032986353,0.008679391
0.097094621,0.053459787,0.006683848
0.085067949,0.113316835,0.001562214
0.09964074,0.238382792,0.002244501
0.105663092,0.31938972,0.004775124
0.115163787,0.255142551,-0.003839478
0.112312379,0.102192695,0.003443342
0.121962747,0.011025437,0.001289363
0.130931737,0.019540142,-1.64E-05
0.140238164,0.032039765,0.001483244
0.16377457,0.055709688,-6.44E-05
0.148682309,0.067807456,0.008588311
0.156212475,0.08169046,0.006890969
0.141535915,0.108692025,0.015907898
0.143289081,0.110967847,0.017047108
0.140921886,0.111025464,0.021253558
0.138338442,0.127203451,0.018013829
0.129464942,0.165187171,0.032601128
0.128394028,0.202698881,0.03629133
0.106203224,0.248694637,0.036608842
0.115645619,0.244056008,0.032830278
0.124021816,0.235712671,0.042962574
0.122533769,0.228160164,0.03222157
0.106668988,0.238370877,0.03679425
0.088380748,0.225406688,0.024336605
0.095487897,0.21180159,0.019444916
0.101802407,0.193415989,0.013601347
0.111443811,0.20363754,0.011496544
0.094469444,0.19442778,0.013678545
0.107662215,0.166409825,-0.000962
0.117689635,0.126241184,0.00574022
0.122031045,0.114394216,0.009126221
0.100373613,0.120209384,0.01446976
0.104873237,0.139043314,0.015003252
0.118036505,0.164206132,0.019251189
0.149666271,0.174198885,0.023250086
0.183446739,0.189997929,0.025861516
0.202929715,0.178751811,0.03745722
0.188722265,0.184114744,0.058550414
0.18963057,0.168599817,0.073344993
0.198186528,0.18011389,0.106832925
0.209081497,0.150725313,0.105191402
0.173683488,0.146190523,0.126695838
0.150525678,0.142209251,0.139938253
0.170635709,0.177532487,0.153515796
0.196643641,0.204228393,0.177482029
0.220607644,0.215792668,0.196363149
0.243696559,0.225691906,0.241646435
0.271626084,0.231038959,0.287725184
0.266230464,0.199896767,0.330905934
0.255581647,0.180345182,0.359983951
0.242124307,0.181363895,0.387120541
0.309337243,0.2174034,0.423020138
0.325139112,0.211712867,0.453958062
0.295781347,0.201529524,0.476541572
0.29727281,0.193179194,0.485825858
0.293492586,0.181496399,0.504202814
0.271614915,0.187208484,0.495272192
0.279272946,0.180994582,0.500187427
0.295525527,0.183469793,0.475613255
0.288480003,0.211458109,0.455361413
0.255462224,0.22018172,0.450701671
0.217893511,0.217804298,0.436110654
0.199833881,0.189876686,0.423777489
0.223260738,0.190060754,0.424177849
0.250164656,0.208394157,0.431401093
0.278791297,0.233581285,0.440516894
0.290755293,0.216716202,0.454560614
0.292809634,0.222068684,0.474870604
0.312294176,0.20360552,0.491975096
0.290765802,0.212976215,0.498369313
0.286349317,0.210882518,0.502453818
0.303049947,0.211855854,0.491339572
0.332314324,0.20583852,0.496279605
0.337029513,0.20057523,0.497580156
0.31122177,0.207987556,0.504622607
0.298988485,0.219092165,0.527148202
0.295497131,0.225380499,0.555922466
0.306223626,0.220117573,0.578456138
0.317011231,0.213844697,0.595464407
0.350369113,0.215239766,0.609397589
0.378761254,0.234527416,0.620849709
0.375960428,0.24557147,0.631015173
0.360005294,0.242402957,0.622403765
0.403050692,0.239642037,0.635867054
0.425640422,0.247787962,0.630606379
0.41421,0.238764859,0.646289913
0.398169172,0.243584176,0.65777836
0.376932447,0.227146424,0.663534151
0.390207248,0.228695134,0.672118733
0.411722994,0.228096696,0.686007572
0.466769339,0.236209724,0.681480612
0.500036438,0.247007104,0.673939382
0.46502648,0.249774029,0.676361891
0.432764212,0.251905695,0.671891669
0.427247243,0.241882028,0.66708236
0.436569387,0.233272467,0.669566975
0.451588093,0.222195204,0.670421845
0.445045223,0.238142885,0.679052764
0.461327742,0.222284479,0.669496991
0.46323489,0.208133331,0.669284278
0.444262282,0.227769914,0.675355651
0.432088746,0.239605909,0.655528843
0.448682114,0.251338351,0.66187191
0.465145197,0.229268105,0.656479939
0.482039592,0.211709619,0.647728937
0.45993921,0.219112323,0.653743013
0.439836732,0.230214079,0.649530656
0.465941313,0.228742374,0.644299499
0.518294424,0.24768849,0.649536702
0.509645379,0.25109507,0.649054304
0.468482913,0.253456544,0.649235656
0.400066742,0.245658797,0.643320746
0.404257698,0.2456109,0.645106238
0.449093209,0.249039715,0.644042778
0.495395073,0.247198159,0.639196194
0.499850161,0.253074117,0.64509813
0.493773528,0.251265551,0.631896509
0.496502186,0.255626232,0.649651306
0.509279188,0.253116154,0.636605917
0.524868603,0.244273795,0.655118405
0.520757989,0.248478717,0.648322172
0.529681865,0.255481085,0.652469997
0.49744984,0.263355075,0.663708313
0.474973929,0.251803895,0.662328882
0.468124304,0.250574976,0.669597217
0.442394436,0.245543788,0.668720427
0.40925748,0.245423357,0.667478208
0.378763546,0.243008003,0.66487711
0.371805582,0.237163662,0.661446997
0.390995939,0.217251624,0.655268161
0.443995073,0.229093062,0.655194653
0.429889229,0.227888641,0.66341072
0.407465277,0.224722589,0.665412275
0.383558022,0.225374199,0.661329907
0.37737602,0.225554079,0.660797012
0.402525125,0.252103993,0.672392363
0.419987587,0.227861574,0.665207977
0.431879755,0.227089223,0.658792307
0.394520735,0.222070366,0.660922534
0.38127967,0.228609119,0.657834052
0.37477749,0.230531604,0.659502995
0.362864765,0.222398693,0.658813662
0.377440026,0.226410966,0.66196529
0.380674001,0.237217123,0.665415894
0.402220386,0.242918421,0.669960135
0.393030598,0.246186629,0.675207724
0.405382338,0.229857424,0.666536229
0.379820096,0.23712901,0.666745736
0.333840677,0.241029044,0.664960715
0.313286624,0.235327022,0.665439741
0.32240905,0.237213322,0.66698723
0.335978781,0.2346713,0.658348179
0.34643931,0.224681498,0.653524245
0.362689839,0.231262299,0.647794722
0.341793444,0.225550712,0.641064828
0.338249116,0.242348862,0.636597553
0.324643047,0.234801821,0.635605632
0.339250224,0.200349148,0.632723702
0.360289721,0.190641224,0.630756133
0.373686529,0.197269945,0.63786642
0.388622638,0.221916921,0.630395477
0.394618746,0.223614076,0.631478206
0.412157186,0.208937909,0.644800258
0.384278403,0.218792059,0.639551624
0.350175514,0.221238125,0.637696213
0.329644394,0.221895497,0.640991243
0.35727949,0.227550539,0.652226228
0.387455384,0.233384147,0.658094203
0.377932901,0.225964515,0.650981109
0.368066794,0.225799217,0.657550177
0.338822733,0.230144331,0.65535411
0.345722166,0.242383921,0.664798065
0.35789974,0.238658122,0.664780732
0.336669574,0.238056938,0.660981871
0.328725959,0.23902475,0.65824726
0.357362436,0.247703125,0.642859212
0.363488999,0.245610992,0.632648972
0.350649147,0.238802375,0.611945321
0.342950311,0.239116825,0.605038736
0.345178986,0.248615833,0.5908705
0.344341856,0.250053999,0.58535082
0.330718097,0.249631354,0.575412381
0.307596589,0.259706181,0.548045796
0.266572869,0.243962766,0.535205247
0.26260151,0.239416796,0.514364254
0.249760283,0.239806879,0.488424149
0.267280163,0.238995311,0.470075783
0.273544107,0.237913635,0.435035378
0.256005103,0.230107946,0.400874597
0.226085576,0.219350654,0.380624135
0.179270007,0.216526408,0.354586945
0.179702182,0.212662205,0.316774451
0.214020138,0.209631612,0.293471774
0.256857817,0.199674223,0.28393023
0.255660258,0.220889128,0.291178152
0.236289305,0.213507832,0.292975007
0.226722288,0.226260864,0.315176549
0.239453178,0.238402859,0.326432363
0.237539375,0.230728895,0.343177447
0.231274508,0.238044038,0.366650373
0.219811161,0.248469177,0.378725668
0.242984604,0.251073424,0.37663422
0.253973354,0.258974657,0.380647511
0.272968386,0.261486397,0.394138737
0.286509349,0.260251023,0.385390388
0.310050361,0.264829733,0.39387052
0.316172902,0.267840084,0.409988178
0.319112827,0.264532765,0.420375264
0.316864569,0.260549869,0.427767976
0.309174207,0.267521276,0.421778537
0.299791441,0.26053427,0.434383905
0.298614646,0.265158889,0.403703663
0.293498142,0.275962241,0.405508441
0.266528593,0.270365709,0.397812806
0.24865648,0.25936139,0.388125263
0.244933895,0.259569356,0.375654284
0.236019651,0.259060102,0.358745327
0.234454881,0.265293212,0.346062467
0.236942003,0.279974736,0.326988029
0.24007054,0.28044828,0.309635947
0.245752236,0.282897652,0.292338244
0.231731029,0.292972543,0.288717936
0.221648998,0.290027144,0.272081278
0.224664524,0.298523131,0.278792598
0.252057906,0.273444547,0.282777683
0.28747556,0.276067737,0.310364888
0.324176237,0.287408907,0.33757138
0.314551036,0.27754786,0.373112637
0.284428158,0.280881439,0.404643485
0.271052587,0.290765973,0.421312716
0.273327706,0.294061096,0.425744094
0.29087749,0.291378258,0.42911005
0.299530353,0.301239678,0.42388373
0.304703801,0.299547892,0.403334636
0.284098614,0.309377153,0.404957206
0.24283023,0.323447666,0.400583596
0.218669807,0.331295169,0.386135869
0.223318489,0.316661318,0.367339327
0.239237047,0.316701808,0.356172931
0.248598491,0.305543233,0.332846841
0.237401173,0.306937407,0.303723285
0.217669187,0.286820121,0.285602542
0.22219629,0.27562357,0.267655556
0.209646933,0.285634686,0.255278205
0.192953765,0.319469466,0.227926151
0.202119397,0.327757554,0.193871537
0.232277012,0.311825449,0.196187276
0.256900037,0.29702351,0.204488946
0.279785416,0.291248897,0.204625161
0.266412832,0.285596659,0.23623129
0.282602913,0.292519971,0.260081468
0.272182762,0.29336666,0.284180728
0.273356434,0.291658826,0.287040118
0.262882819,0.296765977,0.30131417
0.226529224,0.30706801,0.292887624
0.217876771,0.310528452,0.287117815
0.249513409,0.301696684,0.285776156
0.274554774,0.295356777,0.285907145
0.269766672,0.298782608,0.293027648
0.270771224,0.295398856,0.298912177
0.284135779,0.288053339,0.30283768
0.312333841,0.304434679,0.319727876
0.310503853,0.307167213,0.350296272
0.291400572,0.31739368,0.386153253
0.285146735,0.301313779,0.391838604
0.276971272,0.301373564,0.402541083
0.27169879,0.298490698,0.406600415
0.258648691,0.299810395,0.373793046
0.258764224,0.291339727,0.344485138
0.270073469,0.286525765,0.307240676
0.267367058,0.277706217,0.281351489
0.241426488,0.297147855,0.267963157
0.225291443,0.331305763,0.251941304
0.233060989,0.344345164,0.267091857
0.26644912,0.327436019,0.265328314
0.269814545,0.309673211,0.274289404
0.234774627,0.322080664,0.283255384
0.22874107,0.338336312,0.270731346
0.225055307,0.339777607,0.285112024
0.245809773,0.339751651,0.298184092
0.250301509,0.338273301,0.294481623
0.25800742,0.349836006,0.307270801
0.278431624,0.343597072,0.327400442
0.295219536,0.344191047,0.357418694
0.344604439,0.348236358,0.376524307
0.360154717,0.345130996,0.420494287
0.351612286,0.346937229,0.459088747
0.321536629,0.347530475,0.475371121
0.295517174,0.350909615,0.487545323
0.257560688,0.351237934,0.502118479
0.261131406,0.344569017,0.470606496
0.24221928,0.34655166,0.450294525
0.23747225,0.34964233,0.412056681
0.231994504,0.352392083,0.384434149
0.215787094,0.348938883,0.356868957
0.184633501,0.353302947,0.329101046
0.168569933,0.345716174,0.292456915
0.189507973,0.340416635,0.279357009
0.226757162,0.334537793,0.259016501
0.214649837,0.34507895,0.233718936
0.192480651,0.3422755,0.200881119
0.169482229,0.326089025,0.198308674
0.162286877,0.310192462,0.168582337
0.176426072,0.306169499,0.162854503
0.197499733,0.338605878,0.158363694
0.205241494,0.341988752,0.170287811
0.217278059,0.347502465,0.173671768
0.21895785,0.34958247,0.214858958
