speed,power curve,angle,power
0.376614219,0.68400111,0.074743399,0.047834124
0.363459857,0.665640388,0.076084957,0.052954912
0.37019163,0.639052386,0.0785338,0.046897195
0.364424403,0.647455867,0.077572357,0.050424637
0.376329078,0.686170514,0.067413926,0.054788803
0.38754596,0.727381253,0.076089516,0.050005905
0.381542138,0.742613849,0.077652237,0.048674313
0.383628789,0.701330008,0.076436929,0.055202211
0.394790371,0.763189915,0.08838982,0.047505849
0.415554645,0.854673423,0.100959157,0.046847805
0.421928364,0.862348713,0.109816944,0.05438462
0.401402719,0.76966688,0.109461227,0.050395876
0.371636613,0.631561449,0.113508808,0.042370141
0.365141804,0.591639801,0.117075481,0.051365281
0.391138137,0.75034104,0.098388954,0.048941102
0.410751318,0.877180527,0.099494184,0.045992871
0.405937039,0.8446438,0.08953604,0.050624166
0.389193258,0.763129523,0.08439656,0.050940437
0.380730664,0.691533925,0.083872656,0.050028137
0.377910458,0.669011821,0.084954787,0.050322124
0.386758238,0.739292175,0.094151044,0.052757789
0.406157598,0.839008018,0.082875794,0.041272457
0.406976088,0.83037124,0.086177912,0.051119381
0.397414528,0.757357108,0.091394214,0.048616576
0.375471752,0.72580147,0.098961031,0.041358607
0.37449648,0.698542117,0.082579396,0.054886857
0.385499298,0.692037648,0.076619868,0.045117976
0.378900014,0.692678795,0.071550756,0.048001654
0.379124142,0.700463502,0.062312452,0.051670151
0.388816059,0.739506696,0.059001495,0.046580876
0.39040386,0.787941246,0.062354741,0.048397652
0.399189394,0.780782873,0.057098684,0.048110451
0.384431846,0.708940434,0.061129533,0.046382337
0.378514207,0.725318151,0.072197665,0.048094713
0.408953401,0.801165407,0.097871929,0.045484057
0.422753322,0.874090387,0.106001667,0.047023305
0.411401083,0.839974425,0.10308584,0.052157836
0.401474658,0.7606061,0.109533189,0.046187324
0.392230845,0.753204598,0.113082458,0.049991741
0.414358079,0.837967509,0.094548936,0.043614587
0.430810156,0.895335984,0.081083399,0.042026075
0.42118938,0.871036236,0.073474355,0.048748843
0.402703059,0.776604338,0.078167926,0.049871938
0.391670948,0.745634965,0.064187631,0.048325327
0.399455663,0.811480239,0.082169537,0.049078955
0.443034011,0.89895878,0.082143657,0.044701027
0.451704743,0.955254784,0.102939878,0.049758037
0.444424632,0.923671059,0.114624503,0.044324235
0.423847605,0.880928824,0.127650706,0.0433503
0.405533502,0.808786867,0.119715346,0.047214331
0.389718542,0.747578173,0.114419157,0.047566654
0.383188176,0.713937272,0.115584787,0.05091714
0.389828429,0.732279066,0.118680538,0.039601394
0.403951919,0.803996942,0.129186179,0.047693971
0.407717193,0.846851731,0.116491531,0.04844146
0.395031761,0.775483741,0.104108851,0.046463518
0.383543701,0.675738688,0.094760065,0.046199143
0.380927513,0.718770527,0.08302524,0.045139184
0.427244606,0.862952509,0.102448649,0.048297933
0.463089152,0.935095472,0.098135987,0.035834408
0.457074642,0.940723967,0.098596467,0.050065346
0.438255058,0.903965988,0.078513669,0.044463354
0.409482572,0.812147915,0.084214963,0.046122758
0.383429093,0.74592165,0.07661324,0.049153097
0.380459051,0.739733167,0.095005929,0.040540225
0.391769993,0.749786717,0.102490933,0.049451073
0.407287792,0.791765165,0.113579454,0.03757905
0.436416016,0.883202357,0.11585774,0.051414953
0.449958538,0.939933416,0.113993497,0.040610693
0.438539033,0.900091923,0.114937289,0.049419529
0.397833015,0.805084817,0.116248721,0.033695856
0.383211637,0.710433876,0.118063513,0.047701665
0.372806916,0.668155882,0.116191407,0.042915389
0.376213066,0.669122037,0.123095725,0.042420479
0.379393811,0.703567278,0.122772065,0.049662573
0.380020848,0.706549584,0.129448555,0.042381305
0.368595016,0.661689318,0.098258497,0.043257647
0.36959585,0.685161548,0.106071195,0.045462576
0.405549476,0.768867067,0.091469413,0.040168229
0.430813155,0.856771173,0.094855097,0.048572875
0.427826601,0.841419412,0.116745029,0.033173267
0.40657314,0.805331621,0.113156336,0.050885138
0.391675977,0.787864813,0.104753669,0.042113609
0.39934601,0.752494197,0.107626398,0.045327712
0.384863628,0.702693397,0.105088498,0.046927074
0.388055169,0.734817734,0.102913659,0.037918484
0.386321109,0.771597623,0.101723124,0.042351612
0.401877778,0.780393338,0.113731416,0.047856719
0.396791534,0.77638601,0.109485519,0.042805878
0.388219663,0.737369881,0.101682129,0.042966573
0.385334282,0.697921247,0.092715171,0.047101187
0.368858212,0.707274887,0.088200792,0.040156928
0.400442382,0.761376431,0.091326481,0.044204972
0.410636473,0.835594678,0.104083205,0.035971753
0.398900631,0.830494735,0.092719496,0.046789244
0.384627322,0.728625045,0.098078603,0.038946295
0.370686806,0.630722317,0.103234086,0.047455342
0.382704123,0.691977184,0.106508301,0.035266876
0.396899103,0.798901691,0.091109413,0.044786196
0.419909877,0.869080682,0.099873666,0.037346374
0.43492964,0.884673615,0.096336153,0.040292838
0.421034543,0.887353736,0.099307815,0.04831283
0.420122262,0.871685936,0.099676856,0.034247518
0.415566675,0.852190375,0.101379105,0.039719834
0.42744172,0.849481568,0.104013356,0.041072241
0.424178191,0.878072278,0.10666352,0.039127313
0.436902969,0.920813881,0.106202928,0.043197504
0.44170477,0.921632109,0.113716696,0.037401235
0.441044174,0.91420585,0.10499465,0.040679126
0.429483238,0.884116295,0.103797811,0.042930516
0.42168629,0.86719967,0.109020687,0.040792199
0.442274029,0.900506236,0.103834518,0.039217717
0.451038851,0.948277871,0.091767232,0.039719057
0.450745135,0.933989083,0.076875289,0.039216726
0.412470884,0.81989232,0.093813885,0.042879356
0.376340453,0.658839589,0.109844885,0.040605367
0.350923763,0.570859366,0.104964219,0.037514719
0.354789321,0.580174485,0.098297489,0.045182537
0.345221175,0.555598245,0.09671354,0.033773649
0.323794135,0.485511444,0.114420463,0.043173136
0.33609634,0.492478972,0.133486065,0.045767154
0.348518126,0.564135178,0.137421569,0.037917128
0.350492629,0.565278926,0.144211687,0.033361011
0.340844669,0.511397596,0.133355025,0.037583946
0.311893292,0.443927289,0.120239841,0.04474281
0.320284581,0.41198676,0.118450658,0.036388648
0.343507848,0.53052241,0.097682234,0.043799477
0.378109159,0.739673626,0.110385211,0.036851161
0.412478586,0.816797633,0.100878428,0.041558723
0.400130314,0.796911579,0.104365426,0.036352916
0.409809448,0.773617243,0.102107917,0.042885216
0.416119538,0.840723077,0.101769425,0.026962686
0.442767791,0.921013237,0.101167966,0.03832089
0.437178499,0.917330803,0.0946484,0.037826301
0.421286479,0.893081687,0.087853131,0.040680427
0.417739392,0.83895633,0.097057567,0.036299194
0.403222866,0.767684527,0.11455021,0.037983797
0.389539373,0.744011374,0.123342942,0.039412939
0.381666443,0.727195071,0.136984975,0.031379559
0.374542352,0.677539015,0.130877199,0.044953658
0.355700729,0.639915903,0.120878354,0.032817119
0.36396468,0.630352729,0.11682583,0.032133557
0.373266965,0.686153008,0.108587932,0.039285516
0.393054794,0.732543282,0.102111672,0.037437897
0.395943257,0.758419318,0.088695988,0.035733452
0.393123749,0.767955052,0.087944603,0.037143115
0.392933162,0.794037741,0.091651254,0.037040317
0.421213657,0.860763407,0.093530941,0.03593234
0.434722623,0.901117092,0.098828343,0.037618877
0.419442632,0.83336651,0.103739922,0.026601584
0.388783688,0.702020091,0.096604555,0.041390918
0.372699281,0.656614248,0.084964691,0.040259121
0.395500412,0.783050711,0.099579781,0.034363867
0.4324006,0.90497197,0.102260805,0.029868629
0.433804525,0.955530533,0.100916884,0.041019293
0.432446332,0.914312628,0.096630397,0.032932134
0.40674011,0.818795318,0.099524981,0.037478155
0.381602319,0.699273766,0.089992849,0.033813059
0.363122511,0.627328549,0.100294246,0.042504793
0.362866729,0.596603171,0.099216342,0.032235337
0.354167854,0.587794739,0.085662224,0.038010111
0.356627848,0.6188777,0.090875214,0.039687083
0.363471818,0.658509224,0.079439144,0.041835782
0.377031651,0.681301104,0.099066907,0.028669029
0.385556926,0.687620883,0.098067731,0.037868383
0.38197418,0.701858508,0.08129503,0.032832769
0.376548252,0.693151125,0.08429446,0.039170242
0.361295359,0.626405156,0.085953294,0.039985601
0.351431905,0.613152435,0.094910223,0.03325486
0.352538322,0.668624837,0.07733017,0.035561996
0.371074327,0.67288464,0.087468832,0.030719456
0.345221909,0.5854929,0.094066397,0.031012347
0.344263142,0.53815405,0.087026815,0.033478192
0.36125106,0.574130449,0.094803188,0.038691305
0.373741897,0.67526164,0.083647421,0.026884729
0.39151898,0.737650949,0.077254643,0.043463713
0.387874211,0.721558041,0.083017815,0.035929402
0.366678769,0.672357451,0.088136174,0.023275032
0.369966335,0.615338361,0.088937613,0.034483996
0.347481881,0.596380622,0.094636291,0.03157672
0.368082509,0.613750745,0.094427458,0.034838027
0.388679896,0.743155114,0.093218429,0.033349768
0.399633933,0.816699866,0.0988949,0.031900136
0.403097676,0.809469618,0.094683973,0.040313204
0.398545537,0.773730612,0.098095652,0.02472678
0.387707441,0.785020477,0.089216729,0.040295453
0.387534931,0.729674279,0.094764277,0.037299861
0.389688291,0.706829316,0.093329187,0.030159233
0.378089539,0.755924745,0.095882023,0.034540538
0.377931578,0.673684857,0.102300268,0.030047483
0.357465386,0.588102503,0.102941843,0.034962724
0.367793632,0.64410581,0.112269983,0.028906836
0.366955112,0.682952598,0.101685991,0.034471971
0.371791962,0.656023349,0.106446428,0.0330958
0.351301962,0.599277308,0.099087351,0.030407649
0.356086484,0.565889797,0.100901021,0.034641963
0.344909964,0.553427018,0.104086264,0.032584178
0.345924402,0.544477474,0.101025817,0.034665021
0.343106956,0.542696498,0.096222838,0.027963243
0.334545269,0.498160811,0.095081255,0.035179624
0.323891463,0.44887165,0.091525931,0.028343287
0.320459261,0.451484521,0.095847532,0.032011715
0.336131501,0.559088674,0.088995742,0.035108267
0.366294759,0.637101163,0.098855069,0.025574104
0.360953257,0.613759601,0.092601618,0.030264901
0.349591549,0.55280704,0.108090074,0.03074399
0.349117262,0.526388832,0.107939606,0.029295776
0.330880836,0.503356125,0.124197715,0.034135158
0.313992419,0.463019576,0.126672555,0.033012862
0.320895109,0.450465606,0.112857188,0.025610634
0.316243485,0.412886491,0.094863747,0.028625505
0.290194547,0.338688135,0.100628297,0.028470705
0.283174702,0.317424368,0.096286712,0.037127407
0.300963968,0.345368618,0.095474336,0.032023172
0.308368322,0.372462931,0.088154074,0.027051776
0.317081571,0.421473037,0.118497197,0.031323193
0.338430356,0.53842292,0.126144843,0.034882606
0.369118382,0.661497222,0.128540038,0.022647669
0.368401633,0.626903499,0.13628652,0.029117305
0.33251286,0.482396945,0.126543829,0.037661014
0.326001419,0.441411334,0.148619757,0.023967328
0.324199897,0.513175214,0.156247119,0.027376566
0.348661214,0.58229705,0.166057233,0.036658884
0.360876625,0.582807208,0.167718292,0.026724933
0.343388327,0.543253166,0.165434744,0.026920825
0.349238325,0.547583101,0.159357041,0.030479738
0.353044267,0.599587717,0.162894549,0.030643743
0.372494729,0.654358981,0.156268856,0.031820793
0.378177726,0.656424809,0.143507405,0.027175231
0.34836886,0.582247404,0.126485341,0.027229204
0.323774276,0.447578157,0.135194615,0.029040382
0.288029024,0.350607796,0.127764537,0.028079129
0.281993194,0.324579997,0.128274793,0.029961085
0.309280677,0.404221692,0.121448519,0.030909331
0.323338719,0.494758167,0.12487344,0.024698092
0.33075778,0.471397939,0.112755348,0.028424982
0.318513856,0.450115335,0.125639618,0.031772262
0.336766871,0.509155444,0.117931896,0.029371942
0.354719695,0.572862445,0.121640276,0.022271996
0.345916769,0.576800182,0.120536007,0.029065658
0.345371683,0.525484728,0.112970842,0.027256275
0.334736776,0.514454342,0.115454339,0.027719761
0.340859933,0.544907402,0.088636386,0.030041766
0.343765495,0.546973443,0.087612249,0.023655528
0.341718312,0.514592383,0.093669932,0.030988748
0.321810691,0.475638497,0.100323307,0.031214465
0.334882112,0.496616303,0.111630606,0.027573613
0.347200803,0.546221492,0.112594753,0.023839868
0.353025086,0.562117892,0.108431498,0.02576894
0.322647101,0.511380761,0.109301698,0.030391986
0.323754938,0.450525528,0.106683072,0.02762422
0.316308183,0.457476628,0.096692421,0.025589054
0.34313649,0.560917484,0.103858007,0.026571797
0.377208846,0.674253201,0.105739241,0.022449765
0.374009163,0.685709872,0.111084472,0.033640695
0.349262896,0.559936742,0.112859979,0.025900993
0.340399448,0.465091803,0.116595713,0.032932019
0.329776128,0.450167217,0.110895579,-0.007128004
0.305271497,0.371799815,0.118145488,-0.047947064
0.292143352,0.303411857,0.121594191,0.034514365
0.303685228,0.362804789,0.130245626,0.218604973
0.331427851,0.551941477,0.134450722,0.366807583
0.340545303,0.564259945,0.133341684,0.217108149
0.322985799,0.494669999,0.135230304,0.103464952
0.315738255,0.446909112,0.13821489,0.146854649
0.319945573,0.454923734,0.136255439,0.294939167
0.354479275,0.544578115,0.134533582,0.442566816
0.367044281,0.663346406,0.132674848,0.624265893
0.391642537,0.786855926,0.121935359,0.694807675
0.4085485,0.827801648,0.129366366,0.576736667
0.407908429,0.775976944,0.146112276,0.341364176
0.376509469,0.721641963,0.149330174,0.140836954
0.394603441,0.734575858,0.147164629,0.122527243
0.398043543,0.793010483,0.136935842,0.358116232
0.409105857,0.797993615,0.145617602,0.585053307
0.377453616,0.695304464,0.137022104,0.595178532
0.357401245,0.586443211,0.123132748,0.452987459
0.355085351,0.588019726,0.130447068,0.279115684
0.361600183,0.638261001,0.131374544,0.149322524
0.365556159,0.657104597,0.140830465,0.102096
0.391997749,0.710379907,0.150228725,0.194971663
0.397045696,0.800749574,0.139574118,0.477657635
0.427907166,0.88669554,0.137596532,0.814609129
0.431193501,0.907330975,0.127551554,0.948976883
0.435883132,0.900118441,0.137504631,0.934653078
0.425237072,0.895488009,0.127112266,0.897991386
0.433399046,0.893822002,0.129271223,0.889018234
0.431687709,0.899262935,0.139174218,0.897788007
0.429332893,0.890813224,0.129796543,0.8977015
0.431356999,0.891085629,0.126519718,0.903136886
0.430460331,0.901278108,0.133730321,0.898762651
0.43464217,0.896353549,0.129538368,0.89287771
0.423852216,0.895487775,0.129298279,0.894520242
0.432375229,0.894268092,0.134185067,0.885880921
0.430676811,0.899233064,0.130143837,0.896439293
0.429468917,0.896759318,0.129525648,0.886235488
0.43597388,0.892664277,0.132452346,0.887472885
0.424476614,0.891342771,0.133264607,0.884189837
0.430437456,0.903973539,0.1252523,0.890135584
0.424111602,0.898043783,0.130721843,0.883402989
0.430902839,0.898601365,0.131261198,0.877230055
0.430496276,0.8919035,0.120708511,0.88416585
0.42848371,0.889673404,0.131165373,0.877384381
0.433290499,0.904004749,0.133800089,0.879052771
0.427779367,0.889930073,0.12192379,0.880909322
0.43106169,0.895467821,0.126765544,0.870989648
0.435580135,0.896869657,0.130217982,0.871591053
0.420300585,0.894234262,0.124750016,0.879168148
0.436667393,0.89305721,0.124708704,0.863788746
0.427596541,0.902353564,0.127102131,0.873123324
0.42651816,0.890471421,0.129001239,0.868718192
0.429050158,0.892979791,0.128597973,0.869156641
0.436710204,0.89078638,0.122678437,0.855191158
0.42338758,0.895492183,0.132062665,0.86731633
0.432134991,0.898464621,0.11658322,0.867761648
0.432079208,0.891852436,0.123987909,0.855302882
0.430630938,0.895790731,0.133225636,0.858143267
0.429317747,0.894715155,0.118071203,0.858305976
0.431818687,0.89365737,0.126685591,0.8596828
0.425028934,0.897503166,0.127251804,0.85532352
0.432050731,0.893117448,0.119516127,0.845266578
0.426404918,0.899183633,0.128151818,0.855417107
0.431514134,0.884817825,0.122475806,0.851731525
0.429497675,0.895224721,0.12267418,0.849459281
0.427411028,0.893831108,0.122539533,0.846353309
0.429228396,0.89681503,0.120737618,0.850268619
0.42503493,0.898890738,0.1253636,0.840146963
0.432767464,0.888428847,0.128572925,0.83973919
0.429256792,0.89840818,0.123397796,0.845902149
0.431818505,0.887398933,0.124067553,0.842734739
0.432452112,0.896092954,0.122453862,0.835381447
0.426639177,0.892781798,0.121442914,0.839333626
0.432795034,0.890568103,0.124396664,0.832239863
0.430190093,0.898621533,0.12514919,0.832378405
0.431186179,0.889917072,0.114400225,0.842272848
0.429352913,0.895686811,0.126206411,0.824309543
0.42984323,0.894883053,0.118556588,0.834653547
0.421072258,0.893177429,0.116025546,0.834864018
0.429542229,0.896640036,0.125644806,0.823775744
0.434810131,0.888760421,0.126740759,0.821368881
0.427608162,0.895232415,0.114766506,0.830639931
0.430352782,0.893939404,0.120413005,0.815301301
0.42934228,0.89533583,0.11644397,0.823721983
0.427668561,0.892369996,0.128217343,0.820514804
0.429057066,0.894523035,0.11363326,0.813299473
0.43242813,0.891919045,0.118581172,0.821853399
0.431989377,0.894890059,0.122413387,0.818452242
0.417985089,0.890359706,0.116333027,0.810717637
0.437162518,0.892117543,0.11691477,0.816124776
0.418819249,0.898065512,0.120251447,0.813347024
0.431585125,0.883408627,0.115243396,0.809405349
0.425699411,0.891727185,0.118371439,0.812487619
0.433859629,0.897018848,0.119694259,0.80422339
0.431995341,0.885790341,0.119019301,0.803280188
0.424342416,0.897949547,0.118856981,0.807388642
0.427686321,0.895830308,0.120588754,0.808173653
0.433916731,0.88757237,0.111703934,0.800175409
0.425170444,0.89172503,0.12016985,0.795344178
0.429430444,0.889908552,0.112790968,0.80026323
0.432130804,0.89753463,0.117390628,0.796025806
0.425637494,0.880214098,0.118878545,0.794248151
0.427739674,0.89339464,0.120127318,0.790626759
0.42952291,0.886896045,0.115318459,0.79107326
0.432279257,0.888064908,0.112712528,0.797207301
0.427916652,0.891982741,0.115898546,0.7840622
0.42728187,0.890694504,0.121303682,0.791780369
0.426937631,0.896631388,0.111002077,0.781925422
0.429190666,0.892380952,0.115066212,0.782242896
0.430331569,0.881364614,0.114476137,0.784155904
0.42528093,0.895754665,0.120513253,0.78530984
0.42796202,0.89394577,0.109302261,0.774106031
0.435117222,0.891729864,0.114865204,0.783695703
0.423029832,0.891119877,0.116499351,0.777543595
0.430413824,0.891304705,0.111810262,0.771924215
0.427293724,0.890377035,0.113115199,0.778232795
0.42795077,0.896392183,0.110042339,0.77327614
0.430798739,0.887820908,0.114618655,0.771627338
0.423735208,0.889835683,0.112870607,0.773051692
0.433843052,0.885557738,0.113259124,0.769630715
0.431766884,0.893841582,0.114869307,0.77079721
0.426520681,0.888823285,0.108563571,0.7674995
0.424717896,0.889304744,0.109517121,0.7604232
0.429536434,0.888337555,0.115694213,0.767450233
0.427756123,0.893486058,0.111135107,0.762043063
0.427679772,0.891990983,0.107305714,0.763836287
0.432956613,0.892360902,0.107028569,0.759049273
0.429112176,0.88767342,0.117162343,0.754246223
0.425290232,0.891296466,0.102627961,0.758674148
0.431826042,0.894189972,0.118580792,0.75313107
0.427754437,0.884682402,0.106900619,0.750838634
0.430178759,0.894901747,0.11310942,0.761964394
0.433110995,0.892755303,0.106920931,0.747383107
0.426186294,0.887594407,0.115585601,0.745750076
0.431682083,0.890162885,0.106298356,0.747325689
0.430965908,0.885740955,0.109027335,0.748993047
0.418947359,0.890798153,0.104649892,0.740623581
0.42956901,0.894147686,0.112751551,0.74324492
0.430111664,0.886687121,0.108013377,0.740952218
0.431424812,0.888992415,0.10366386,0.745546366
0.422066219,0.894880743,0.111170209,0.735178594
0.431169992,0.884319145,0.102218068,0.740883199
0.425355001,0.891672399,0.112050585,0.728017052
0.426310809,0.886906859,0.108797217,0.737172074
0.42739268,0.888642717,0.106001664,0.732295244
0.429269426,0.89172045,0.105080433,0.730016256
0.430606413,0.89166432,0.110417137,0.728237323
0.425364167,0.889820867,0.111108981,0.72943928
0.429431408,0.879662667,0.104645423,0.724512868
0.429687308,0.894802788,0.103112552,0.728301565
0.427024704,0.890661524,0.114060907,0.723562705
0.42603843,0.890454442,0.102608591,0.726838259
0.428709678,0.884756705,0.106263314,0.72214456
0.420052218,0.889756616,0.103170855,0.718439003
0.435174284,0.886598922,0.104466661,0.718977716
0.422239175,0.887868995,0.105582221,0.721006073
0.429920085,0.892783221,0.104670261,0.710627685
0.431592503,0.891430221,0.104627912,0.721847868
0.420379612,0.883940703,0.106584642,0.707520736
0.429340525,0.889542996,0.104680744,0.71244803
0.426862275,0.885037376,0.097742117,0.711577145
0.422860883,0.883707428,0.105531656,0.712138035
0.432494838,0.892949083,0.105948572,0.709199241
0.425869578,0.892110403,0.103448878,0.697672903
0.424465264,0.883863276,0.104510651,0.710005308
0.426389865,0.890603684,0.099402707,0.702728248
0.432978325,0.88480002,0.10164175,0.697376606
0.428246963,0.887497549,0.103177763,0.70194936
0.423946734,0.886827278,0.104088479,0.699110662
0.420869065,0.888435334,0.100256376,0.688639688
0.429466467,0.889406126,0.102665221,0.701598939
0.430792662,0.886673856,0.097665992,0.692966537
0.421957756,0.885379213,0.098461132,0.692481
0.425786485,0.890077837,0.103401628,0.694676931
0.428508601,0.88598698,0.101700113,0.6909739
0.430937101,0.885517973,0.101595023,0.690143657
0.417623631,0.887204425,0.09339262,0.687854296
0.430633941,0.891466773,0.108494486,0.687046057
0.422503048,0.882071588,0.095677322,0.683115528
0.423611586,0.886346188,0.097134996,0.681983114
0.431642456,0.885683838,0.107874729,0.683160549
0.425573713,0.887590863,0.093173601,0.675284077
0.425930038,0.88974348,0.097016234,0.677358301
0.428834975,0.893522265,0.104415416,0.676868246
0.424449968,0.882209409,0.100592209,0.671516234
0.426701447,0.884266043,0.093733316,0.670978198
0.427813581,0.886594841,0.101662796,0.674832331
0.42157231,0.889601879,0.09860332,0.675340458
0.427095225,0.888165331,0.096202788,0.665272681
0.426479557,0.885098633,0.094620596,0.669995017
0.42844851,0.883005962,0.097744755,0.666554054
0.420335631,0.889705156,0.091386108,0.664145885
0.430848318,0.881347862,0.102063421,0.661326744
0.429559822,0.886662972,0.095966264,0.665219575
0.423328912,0.886590035,0.098654641,0.653503267
0.430714732,0.892332468,0.093320507,0.657457135
0.430698,0.884707678,0.099696558,0.659327966
0.421700476,0.883473839,0.099237348,0.651189222
0.428382591,0.884244528,0.094025087,0.663498097
0.428684669,0.88547073,0.093023111,0.653210342
0.423773539,0.881612732,0.100144852,0.655399004
0.423216091,0.885861742,0.091740704,0.653761965
0.426635226,0.892783585,0.097519329,0.642892406
0.429491509,0.888326112,0.090119539,0.646927926
0.42299475,0.881219556,0.095412453,0.647061502
0.426968536,0.88758635,0.096574266,0.637934652
0.421073632,0.890095992,0.092654026,0.64216595
0.43204077,0.875101761,0.090356752,0.648176225
0.423171892,0.8869744,0.089467063,0.63477643
0.421885708,0.890599334,0.093325035,0.635503647
0.424217309,0.884376943,0.099026947,0.638065946
0.424113636,0.889264492,0.09138803,0.634440186
0.428890114,0.885008125,0.089932011,0.633405347
0.42501043,0.888931283,0.093616418,0.637364553
0.431796363,0.881225285,0.092817812,0.627926196
0.419713021,0.886016992,0.090076816,0.628488874
0.429457733,0.890029465,0.087170254,0.632129434
0.428033326,0.884229321,0.095777124,0.625004525
0.425718941,0.884378338,0.092508349,0.630595111
0.428388572,0.881316023,0.092512211,0.620660155
0.427834713,0.884333578,0.085545403,0.62353256
0.421415861,0.882844015,0.092997539,0.621286336
0.430963581,0.881305286,0.088765191,0.617767329
0.424192675,0.886267417,0.090072263,0.617353064
0.422808401,0.885971104,0.08784348,0.617695503
0.426138545,0.879199255,0.088848344,0.616237928
0.426627555,0.882791258,0.092683396,0.613335308
0.428471062,0.893906529,0.089692403,0.614908519
0.422367077,0.879544401,0.090409534,0.614419398
0.42649131,0.88313811,0.086766415,0.602972679
0.427568628,0.889453862,0.089807749,0.615293953
0.421620513,0.877812025,0.084618372,0.604076969
0.428075429,0.882085394,0.088388414,0.595150812
0.426631387,0.884112961,0.092522345,0.608463328
0.424192955,0.8837889,0.084397379,0.604190337
0.427341505,0.883584663,0.092294087,0.6013405
0.428781568,0.881102311,0.088893645,0.596618504
0.427375977,0.882274276,0.079444184,0.604086016
0.421488831,0.881456853,0.088108446,0.596333733
0.424297095,0.88637248,0.092821013,0.590297919
0.428243301,0.883069833,0.081751329,0.593780048
0.420507831,0.881642093,0.085002879,0.598276001
0.432408077,0.885998482,0.090116141,0.583773035
0.423022648,0.883851565,0.086118917,0.584901181
0.428828674,0.881672884,0.086972524,0.587709156
0.419056835,0.885650772,0.085482897,0.59281831
0.434994852,0.884128681,0.077160478,0.580133369
0.416827927,0.884256019,0.088106229,0.583049098
0.428506684,0.884795255,0.084605681,0.583666102
0.427752827,0.877893897,0.082880647,0.576817027
0.424091595,0.886519673,0.090589867,0.57699293
0.4236967,0.8803067,0.080268228,0.586612806
0.429030745,0.88346377,0.086961687,0.577320514
0.421987772,0.881567217,0.083053721,0.574195781
0.42114111,0.886863357,0.087476754,0.570527774
0.428473334,0.883545238,0.081501943,0.573116271
0.427757357,0.879626596,0.077062266,0.570397562
0.425545569,0.880385763,0.086548036,0.567531859
0.42819136,0.883566126,0.080086278,0.569642811
0.427977531,0.881532462,0.088122054,0.562958983
0.42770489,0.879531426,0.081534864,0.571511328
0.417531463,0.881632479,0.082565943,0.561730636
0.42704535,0.885458133,0.084983213,0.560326779
0.430815662,0.882593137,0.075422686,0.56268652
0.414582543,0.885814898,0.087940372,0.551048671
0.430907408,0.877310036,0.078329001,0.56358332
0.424218534,0.884702995,0.081714083,0.554066138
0.424761792,0.885826172,0.0812714,0.554062881
0.429478216,0.8703673,0.082474051,0.556845012
0.419998887,0.890862089,0.079185238,0.552739596
0.422169094,0.882748421,0.082229189,0.542730267
0.426455059,0.87476945,0.08015696,0.552248608
0.427683893,0.883959198,0.07771258,0.542524054
0.43001186,0.879684269,0.083267092,0.551805299
0.419625163,0.886739013,0.079738161,0.542049751
0.423119427,0.885046946,0.081224308,0.539755442
0.428067214,0.877984754,0.075615922,0.542668903
0.432914361,0.877942112,0.07731858,0.540019947
0.423624862,0.888410264,0.077125934,0.543408816
0.42334542,0.87822065,0.076849135,0.534551658
0.425069605,0.883373837,0.079135685,0.532973472
0.425539125,0.883103763,0.077146265,0.536789994
0.426286621,0.877964356,0.083368923,0.531571254
0.415674737,0.885653425,0.075830215,0.533687033
0.425168307,0.875328131,0.075180467,0.527134416
0.428267226,0.888178062,0.075859405,0.526149767
0.421239455,0.882260999,0.077674158,0.53037304
0.42563565,0.884297989,0.08252206,0.521323666
0.42421878,0.879524521,0.070734739,0.523451955
0.430419481,0.878134458,0.073707918,0.523780434
0.419156887,0.877060008,0.079334877,0.519300843
0.427170454,0.877739066,0.073946141,0.524330746
0.430679473,0.884861387,0.075654693,0.510436197
0.418106508,0.881164417,0.080079483,0.521581402
0.430575755,0.877143322,0.070816138,0.512367392
0.422597397,0.887016505,0.078369497,0.516814085
0.427219707,0.877462827,0.0771571,0.514412046
0.431549243,0.879046321,0.069053598,0.508579416
0.414167798,0.878536041,0.072247463,0.508593738
0.426219489,0.879116553,0.082239325,0.509462623
0.429715625,0.881522495,0.071486644,0.504596893
0.425725637,0.887371315,0.074021402,0.512181033
0.424826243,0.873702071,0.06895877,0.506516753
0.421117781,0.883299754,0.077842238,0.498084481
0.43121903,0.883809971,0.074136794,0.506787197
0.429661968,0.872762432,0.072691517,0.499585493
0.416779011,0.886564531,0.077251146,0.492974218
0.428173165,0.874964881,0.070383614,0.507273741
0.423490385,0.885809509,0.069521122,0.487239808
0.422929483,0.879171795,0.073572047,0.495961943
0.42188703,0.871875287,0.076426335,0.487052847
0.423044325,0.88248989,0.073461984,0.49618847
0.429531531,0.877618273,0.062773919,0.484599772
0.421105474,0.878467724,0.071678405,0.492157546
0.422566777,0.880053389,0.076824108,0.48544139
0.423095849,0.881636572,0.071948234,0.487717459
0.420092865,0.875974702,0.064618658,0.478191342
0.432014926,0.876543654,0.073112295,0.482139626
0.419709309,0.881424242,0.067909764,0.48134411
0.424783448,0.878142636,0.067915779,0.480780836
0.427978582,0.878594128,0.071194432,0.476389667
0.420988496,0.875711567,0.073806048,0.475453937
0.424792209,0.881261408,0.068937657,0.47724158
